Filename,Predictions
test\8369.jpg,mountain
test\837.jpg,buildings
test\8370.jpg,street
test\8378.jpg,mountain
test\8383.jpg,buildings
test\839.jpg,forest
test\8391.jpg,mountain
test\8395.jpg,street
test\8398.jpg,glacier
test\84.jpg,mountain
test\8400.jpg,sea
test\8401.jpg,buildings
test\8403.jpg,street
test\8405.jpg,forest
test\841.jpg,mountain
test\8414.jpg,mountain
test\8416.jpg,glacier
test\8417.jpg,street
test\8423.jpg,mountain
test\8426.jpg,glacier
test\8429.jpg,buildings
test\8432.jpg,glacier
test\8440.jpg,buildings
test\8443.jpg,mountain
test\8449.jpg,forest
test\8451.jpg,glacier
test\8454.jpg,mountain
test\8456.jpg,buildings
test\8461.jpg,buildings
test\8463.jpg,mountain
test\8464.jpg,glacier
test\8465.jpg,street
test\8467.jpg,buildings
test\8468.jpg,glacier
test\8476.jpg,buildings
test\8482.jpg,mountain
test\8483.jpg,buildings
test\8489.jpg,street
test\849.jpg,mountain
test\8490.jpg,glacier
test\8491.jpg,sea
test\8493.jpg,mountain
test\8496.jpg,buildings
test\8504.jpg,sea
test\8505.jpg,glacier
test\8506.jpg,sea
test\8507.jpg,glacier
test\8508.jpg,buildings
test\8512.jpg,street
test\8516.jpg,street
test\8520.jpg,street
test\8522.jpg,mountain
test\8523.jpg,buildings
test\8524.jpg,buildings
test\8534.jpg,sea
test\854.jpg,sea
test\8546.jpg,glacier
test\8550.jpg,sea
test\8551.jpg,street
test\8552.jpg,street
test\8555.jpg,glacier
test\8560.jpg,buildings
test\8568.jpg,sea
test\8570.jpg,buildings
test\8572.jpg,street
test\8574.jpg,mountain
test\8576.jpg,buildings
test\8578.jpg,mountain
test\858.jpg,mountain
test\8582.jpg,mountain
test\8583.jpg,street
test\8586.jpg,forest
test\8593.jpg,street
test\8597.jpg,sea
test\8609.jpg,glacier
test\8614.jpg,street
test\862.jpg,mountain
test\8620.jpg,mountain
test\8625.jpg,street
test\863.jpg,glacier
test\8632.jpg,forest
test\8638.jpg,forest
test\8642.jpg,sea
test\8645.jpg,street
test\8646.jpg,mountain
test\8649.jpg,forest
test\8650.jpg,street
test\8651.jpg,mountain
test\8652.jpg,street
test\8654.jpg,glacier
test\8664.jpg,buildings
test\8665.jpg,street
test\8666.jpg,street
test\8667.jpg,buildings
test\8672.jpg,mountain
test\8675.jpg,forest
test\8677.jpg,buildings
test\8678.jpg,mountain
test\8680.jpg,mountain
test\8681.jpg,sea
test\870.jpg,sea
test\8700.jpg,glacier
test\8704.jpg,mountain
test\8710.jpg,forest
test\8715.jpg,mountain
test\8718.jpg,mountain
test\8721.jpg,buildings
test\8722.jpg,buildings
test\8726.jpg,sea
test\8729.jpg,street
test\873.jpg,street
test\8730.jpg,mountain
test\8736.jpg,street
test\875.jpg,mountain
test\8753.jpg,street
test\8758.jpg,sea
test\8759.jpg,street
test\8763.jpg,glacier
test\8765.jpg,forest
test\8770.jpg,buildings
test\8772.jpg,mountain
test\8776.jpg,buildings
test\8781.jpg,street
test\8783.jpg,sea
test\8784.jpg,buildings
test\8785.jpg,sea
test\8789.jpg,buildings
test\8795.jpg,glacier
test\8799.jpg,sea
test\88.jpg,sea
test\8802.jpg,glacier
test\8804.jpg,street
test\8806.jpg,mountain
test\8808.jpg,buildings
test\8809.jpg,glacier
test\881.jpg,buildings
test\8812.jpg,forest
test\8814.jpg,forest
test\8815.jpg,forest
test\8817.jpg,street
test\8820.jpg,glacier
test\8823.jpg,sea
test\8828.jpg,buildings
test\8829.jpg,sea
test\8833.jpg,forest
test\8836.jpg,forest
test\8839.jpg,forest
test\8840.jpg,mountain
test\8846.jpg,mountain
test\8849.jpg,glacier
test\885.jpg,mountain
test\8851.jpg,street
test\8852.jpg,buildings
test\8853.jpg,buildings
test\8858.jpg,buildings
test\8865.jpg,glacier
test\8869.jpg,buildings
test\8873.jpg,buildings
test\8874.jpg,mountain
test\8875.jpg,buildings
test\8877.jpg,glacier
test\888.jpg,buildings
test\8887.jpg,buildings
test\8888.jpg,buildings
test\8892.jpg,glacier
test\8893.jpg,glacier
test\8894.jpg,forest
test\890.jpg,street
test\8910.jpg,sea
test\8911.jpg,street
test\8916.jpg,mountain
test\8917.jpg,glacier
test\8926.jpg,buildings
test\8929.jpg,street
test\8935.jpg,street
test\8936.jpg,glacier
test\8941.jpg,buildings
test\8943.jpg,buildings
test\8944.jpg,mountain
test\8945.jpg,mountain
test\8946.jpg,buildings
test\895.jpg,sea
test\8951.jpg,glacier
test\8956.jpg,forest
test\896.jpg,street
test\8967.jpg,forest
test\8968.jpg,forest
test\8969.jpg,forest
test\8971.jpg,buildings
test\8972.jpg,mountain
test\8973.jpg,buildings
test\8979.jpg,glacier
test\8983.jpg,buildings
test\8986.jpg,glacier
test\8988.jpg,glacier
test\8989.jpg,forest
test\8990.jpg,mountain
test\8992.jpg,forest
test\8997.jpg,glacier
test\900.jpg,buildings
test\9001.jpg,forest
test\9005.jpg,buildings
test\9010.jpg,buildings
test\902.jpg,buildings
test\9020.jpg,buildings
test\9021.jpg,buildings
test\9022.jpg,forest
test\9024.jpg,mountain
test\9026.jpg,mountain
test\9027.jpg,mountain
test\9028.jpg,sea
test\9030.jpg,mountain
test\9031.jpg,glacier
test\9038.jpg,buildings
test\9039.jpg,forest
test\9041.jpg,street
test\9047.jpg,glacier
test\905.jpg,forest
test\9052.jpg,forest
test\9053.jpg,forest
test\9056.jpg,buildings
test\9062.jpg,buildings
test\9063.jpg,forest
test\9066.jpg,buildings
test\9075.jpg,glacier
test\9081.jpg,forest
test\9082.jpg,mountain
test\9084.jpg,forest
test\9085.jpg,forest
test\9086.jpg,buildings
test\9092.jpg,sea
test\9094.jpg,buildings
test\9098.jpg,buildings
test\9100.jpg,street
test\9101.jpg,glacier
test\9107.jpg,mountain
test\911.jpg,sea
test\9110.jpg,buildings
test\9111.jpg,street
test\9113.jpg,glacier
test\9115.jpg,forest
test\9121.jpg,street
test\9122.jpg,sea
test\9123.jpg,mountain
test\9128.jpg,buildings
test\913.jpg,glacier
test\9130.jpg,mountain
test\9131.jpg,forest
test\9132.jpg,sea
test\9134.jpg,mountain
test\9136.jpg,forest
test\9138.jpg,mountain
test\9139.jpg,sea
test\9143.jpg,glacier
test\9144.jpg,mountain
test\9145.jpg,forest
test\9150.jpg,sea
test\9154.jpg,mountain
test\9161.jpg,mountain
test\9162.jpg,mountain
test\9165.jpg,glacier
test\9168.jpg,sea
test\917.jpg,street
test\9170.jpg,street
test\9175.jpg,buildings
test\9177.jpg,forest
test\9178.jpg,mountain
test\918.jpg,buildings
test\9181.jpg,mountain
test\9183.jpg,street
test\9187.jpg,glacier
test\919.jpg,street
test\9194.jpg,mountain
test\9197.jpg,glacier
test\920.jpg,buildings
test\9200.jpg,buildings
test\9203.jpg,glacier
test\9204.jpg,mountain
test\9205.jpg,street
test\9207.jpg,buildings
test\921.jpg,sea
test\9210.jpg,street
test\9212.jpg,street
test\9215.jpg,street
test\9225.jpg,forest
test\9226.jpg,mountain
test\9227.jpg,buildings
test\9235.jpg,buildings
test\9237.jpg,sea
test\924.jpg,forest
test\9240.jpg,mountain
test\9242.jpg,street
test\9244.jpg,sea
test\9245.jpg,buildings
test\9247.jpg,buildings
test\9248.jpg,street
test\9254.jpg,buildings
test\9255.jpg,mountain
test\9257.jpg,buildings
test\9259.jpg,forest
test\926.jpg,mountain
test\9261.jpg,buildings
test\9264.jpg,mountain
test\9265.jpg,sea
test\9268.jpg,glacier
test\927.jpg,mountain
test\9270.jpg,glacier
test\9272.jpg,glacier
test\9280.jpg,mountain
test\9284.jpg,glacier
test\9288.jpg,street
test\9293.jpg,forest
test\9294.jpg,sea
test\9295.jpg,forest
test\9296.jpg,buildings
test\93.jpg,buildings
test\930.jpg,mountain
test\9302.jpg,street
test\9303.jpg,mountain
test\9314.jpg,mountain
test\9315.jpg,buildings
test\9316.jpg,buildings
test\9318.jpg,mountain
test\9326.jpg,glacier
test\9328.jpg,mountain
test\9331.jpg,mountain
test\9333.jpg,mountain
test\9336.jpg,forest
test\9337.jpg,sea
test\9341.jpg,mountain
test\9347.jpg,sea
test\935.jpg,mountain
test\9354.jpg,mountain
test\936.jpg,glacier
test\9361.jpg,mountain
test\9371.jpg,sea
test\9373.jpg,buildings
test\9374.jpg,forest
test\9379.jpg,forest
test\9380.jpg,street
test\9382.jpg,glacier
test\9384.jpg,buildings
test\9386.jpg,sea
test\939.jpg,street
test\9390.jpg,street
test\9391.jpg,glacier
test\9392.jpg,mountain
test\9397.jpg,mountain
test\9398.jpg,glacier
test\940.jpg,sea
test\9402.jpg,glacier
test\9403.jpg,glacier
test\9405.jpg,sea
test\9411.jpg,buildings
test\9414.jpg,buildings
test\9421.jpg,glacier
test\9424.jpg,buildings
test\9427.jpg,mountain
test\9428.jpg,buildings
test\9429.jpg,sea
test\9431.jpg,glacier
test\9433.jpg,glacier
test\9435.jpg,buildings
test\9436.jpg,forest
test\9437.jpg,buildings
test\9438.jpg,mountain
test\944.jpg,glacier
test\9440.jpg,mountain
test\9443.jpg,mountain
test\9451.jpg,buildings
test\9452.jpg,buildings
test\9453.jpg,sea
test\9461.jpg,forest
test\9465.jpg,street
test\9469.jpg,glacier
test\9470.jpg,buildings
test\9471.jpg,buildings
test\9476.jpg,street
test\9477.jpg,sea
test\9479.jpg,street
test\948.jpg,buildings
test\9486.jpg,glacier
test\9488.jpg,buildings
test\949.jpg,forest
test\9491.jpg,street
test\950.jpg,mountain
test\9500.jpg,mountain
test\9505.jpg,glacier
test\9508.jpg,mountain
test\9509.jpg,buildings
test\951.jpg,mountain
test\9511.jpg,forest
test\9513.jpg,forest
test\9515.jpg,forest
test\952.jpg,mountain
test\9523.jpg,street
test\9524.jpg,buildings
test\9529.jpg,glacier
test\9538.jpg,mountain
test\9542.jpg,buildings
test\9543.jpg,buildings
test\9545.jpg,buildings
test\9546.jpg,street
test\9550.jpg,mountain
test\9552.jpg,sea
test\9554.jpg,street
test\9556.jpg,street
test\9557.jpg,glacier
test\9559.jpg,forest
test\9562.jpg,glacier
test\9565.jpg,sea
test\957.jpg,buildings
test\9572.jpg,glacier
test\9582.jpg,forest
test\9590.jpg,forest
test\9591.jpg,buildings
test\9593.jpg,street
test\9594.jpg,street
test\9596.jpg,buildings
test\9598.jpg,mountain
test\9599.jpg,buildings
test\9607.jpg,sea
test\961.jpg,buildings
test\9612.jpg,buildings
test\9614.jpg,sea
test\9617.jpg,mountain
test\9618.jpg,forest
test\9619.jpg,sea
test\9623.jpg,buildings
test\9624.jpg,glacier
test\9626.jpg,forest
test\9629.jpg,buildings
test\9630.jpg,forest
test\9638.jpg,mountain
test\9640.jpg,buildings
test\9641.jpg,buildings
test\9651.jpg,mountain
test\9654.jpg,mountain
test\9660.jpg,glacier
test\9661.jpg,buildings
test\9665.jpg,mountain
test\9668.jpg,buildings
test\9677.jpg,mountain
test\9678.jpg,mountain
test\9679.jpg,forest
test\9683.jpg,sea
test\9688.jpg,mountain
test\9691.jpg,mountain
test\9694.jpg,mountain
test\9697.jpg,street
test\9700.jpg,mountain
test\9702.jpg,forest
test\9710.jpg,forest
test\9711.jpg,forest
test\9712.jpg,buildings
test\9713.jpg,glacier
test\9721.jpg,glacier
test\9723.jpg,mountain
test\9724.jpg,street
test\9727.jpg,forest
test\973.jpg,buildings
test\9730.jpg,buildings
test\9732.jpg,forest
test\9735.jpg,street
test\9738.jpg,buildings
test\9743.jpg,buildings
test\9747.jpg,sea
test\975.jpg,street
test\9765.jpg,forest
test\9772.jpg,street
test\9775.jpg,buildings
test\9777.jpg,street
test\9783.jpg,sea
test\9786.jpg,buildings
test\9790.jpg,glacier
test\9791.jpg,buildings
test\9792.jpg,mountain
test\9794.jpg,buildings
test\9795.jpg,sea
test\9796.jpg,glacier
test\9802.jpg,glacier
test\9803.jpg,mountain
test\9804.jpg,street
test\9809.jpg,forest
test\9816.jpg,buildings
test\9818.jpg,forest
test\9823.jpg,street
test\9824.jpg,buildings
test\9826.jpg,forest
test\9827.jpg,street
test\9828.jpg,sea
test\9829.jpg,forest
test\983.jpg,glacier
test\9834.jpg,mountain
test\9836.jpg,glacier
test\9837.jpg,mountain
test\9844.jpg,glacier
test\9845.jpg,forest
test\9849.jpg,mountain
test\985.jpg,sea
test\9854.jpg,forest
test\9855.jpg,mountain
test\9858.jpg,sea
test\9864.jpg,buildings
test\9865.jpg,mountain
test\987.jpg,street
test\9870.jpg,mountain
test\9873.jpg,buildings
test\9876.jpg,glacier
test\9882.jpg,mountain
test\9886.jpg,street
test\9887.jpg,sea
test\9889.jpg,forest
test\989.jpg,glacier
test\9897.jpg,street
test\99.jpg,buildings
test\9900.jpg,street
test\9902.jpg,mountain
test\9909.jpg,sea
test\9914.jpg,glacier
test\9915.jpg,buildings
test\9917.jpg,street
test\9920.jpg,forest
test\9933.jpg,sea
test\9936.jpg,street
test\9939.jpg,mountain
test\9940.jpg,forest
test\9945.jpg,buildings
test\9947.jpg,sea
test\9949.jpg,forest
test\995.jpg,mountain
test\9950.jpg,buildings
test\9954.jpg,street
test\996.jpg,buildings
test\9960.jpg,buildings
test\9963.jpg,mountain
test\9972.jpg,glacier
test\9973.jpg,mountain
test\9975.jpg,glacier
test\9976.jpg,mountain
test\9982.jpg,glacier
test\9986.jpg,glacier
test\9987.jpg,forest
test\9988.jpg,sea
test\9992.jpg,forest
test\9993.jpg,street
test\9995.jpg,mountain
test\9996.jpg,sea
